2024-04-12,"Сили Оборони України нанесли ураження по скупченню техніки й БК окупантів, що було геолоковано командою ""КіберБорошно""🔥 Координати - [48.592777,37.995473](https://cyber-boroshno.com.ua/#16.47/48.592482/37.995515) Дякуємо всім бійцям, що брали участь в цьому відпрацюванні! Працюємо далі!","48.592777,37.995473",48.592777,37.995473,Ukraine,Donetsk Oblast,,,,,,,
2024-03-28,"✈ Військовий рф публікує відео, як ворожі грачі працюють на Авдіївському напрямку На жаль, нестача якісного ППО дає ворогу працювати достатньо близько до ЛБЗ. «Оператор» знімає звідси - `48.1679700,37.7535300`","48.1679700,37.7535300",48.16797,37.75353,Ukraine,Donetsk Oblast,,,,,,,
2024-03-08,"Удар РСЗВ ""HIMARS"" по місцю розташування кацапів. Локація: Орлівка, Донецька обл __Пост був опублікований на каналі ____https://t.me/shershen_ua____, але потім видалений.__ [Джерело](https://t.me/shershen_ua) `48.15872, 37.64193` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.15872/37.64193)","48.15872, 37.64193",48.15872,37.64193,Ukraine,Donetsk Oblast,,,,,,,
2024-02-23,"Українська авіація нанесла удар КАБами по ворожій позиції. Локація: на південь від Новомихайлівки, Донецька обл [Джерело](https://t.me/pidrozdilshadowoficial/339) `47.827093, 37.466177` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.827093/37.466177)","47.827093, 37.466177",47.827093,37.466177,Ukraine,Donetsk Oblast,,,,,,,
2024-02-19,"Підрозділ ""BULAVA"" виявив та знищив ворожий розвідувальний комплекс Мур-М за допомогою дронів ""Дикі шершні"". Локація: Старомлинівка, Донецька обл [Джерело](https://t.me/wild_hornets/859) `47.702101, 36.823691` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.702101/36.823691)","47.702101, 36.823691",47.702101,36.823691,Ukraine,Donetsk Oblast,,,,,,,
2024-02-18,"Сили Оборони не дають кацапам повісити свою ганчірку на в'їзді до Авдіївки. Локація: Авдіївка, Донецька обл [Джерело](https://t.me/centr_vykhor/2226) `48.158780, 37.709904` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.158780/37.709904)","48.158780, 37.709904",48.15878,37.709904,Ukraine,Donetsk Oblast,,,,,,,
2024-01-21,"Дрон РУБАК 63 бригади долає динамічний захист кацапської техніки і влучає. Локація: на схід від Тернів, Донецька обл __Унікальний ""динамічний захист"" москальської бронетехніки вже всі бачили. А ось новий тип антидронових рушниць мабуть ще ні. Дрон Forcemajor__ [Джерело](https://t.me/ombr_63/350) `49.084248, 38.054525` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.084248/38.054525)","49.084248, 38.054525",49.084248,38.054525,Ukraine,Donetsk Oblast,,,,,,,
2024-01-19,"Оператори дронів 63 бригади влучають в кацапську бронемашину. Локація: на північний захід від Діброви, Луганська обл [Джерело](https://t.me/ombr_63/343) `49.024945, 38.081379` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.024945/38.081379)","49.024945, 38.081379",49.024945,38.081379,Ukraine,Donetsk Oblast,,,,,,,
2024-01-02,"Черговий «Бук» від 14го полку. Локація: Донецьк [Джерело](https://t.me/polk_14/31) `48.003037, 37.729173` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.003037/37.729173)","48.003037, 37.729173",48.003037,37.729173,Ukraine,Donetsk Oblast,,,,,,,
2023-12-21,"Підрозділ ""Morana Team"" будить окупантів так, що ті вмерли від будильника Локація: північніше руїн Степового, північний фас Авдіївки [Джерело](https://www.instagram.com/reel/C1Hs2kTIL0U/?igsh=ZWQ3ODFjY2VlOQ==) `48.197870,37.684248` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.197870/37.684248)","48.197870,37.684248",48.19787,37.684248,Ukraine,Donetsk Oblast,,,,,,,
2023-12-16,"Стверджують, що на відео результат сьогоднішнього авіаудару по КСП російського батальйону. Локація: Красногорівка, Донецька обл __Інформація потребує верифікації.__ [Джерело](https://t.me/Tsaplienko/44624) `48.209754, 37.726611` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.209754/37.726611)","48.209754, 37.726611",48.209754,37.726611,Ukraine,Donetsk Oblast,,,,,,,
2023-12-15,"Підрозділ Shadow знешкодив ворожу РЛС Локація: Новопетриківка, Донецька обл __Дрон Rusoriz 7039__ [Джерело](https://t.me/pidrozdilshadowoficial/225) `47.632910, 36.924587` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.632910/36.924587)","47.632910, 36.924587",47.63291,36.924587,Ukraine,Donetsk Oblast,,,,,,,
2023-12-14,"Повідомляється про приліт у т. о. Маріуполі по місцю дислокації окупантів. Локація: Маріуполь, Донецька область. [Джерело](https://t.me/ssternenko/23408) `47.116049, 37.505944` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.116049/37.505944)","47.116049, 37.505944",47.116049,37.505944,Ukraine,Donetsk Oblast,,,,,,,
2023-12-13,"Кацапській Камаз отримав повідомлення від нашого дрону Локація: на південь від Георгіївки, Великоновосілківського району, Донецька обл __Дрон Rusoriz 6975__ [Джерело](https://t.me/pidrozdilshadowoficial/220) `47.652035, 36.900456` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.652035/36.900456)","47.652035, 36.900456",47.652035,36.900456,Ukraine,Donetsk Oblast,,,,,,,
2023-12-09,"14 полк ЗСУ працює по о/с й техніці ворога, та знищує підорський ЗРК ""БУК-М1-2"" Локація: район Степового, північній фас Авдіївки та Кринична, Донецька область [Джерело](https://t.me/polk_14/28) 00:10 - `48.198273,37.690477` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.198273/37.690477) 00:45 - `48.112097,38.048589` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.112097/38.048589)","48.198273,37.690477",48.198273,37.690477,Ukraine,Donetsk Oblast,,,,,,,
2023-12-09,"Нафтобаза в Макіївці чогось загорілася. Може через те, що її використовують підори, що прийшли на чужу землю?🤔 Локація: Макіївка приблизне місце прильоту - `48.035391,37.909673` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.035391/37.909673)","48.035391,37.909673",48.035391,37.909673,Ukraine,Donetsk Oblast,,,,,,,
2023-11-17,"Хлопці з ""Luftwaffe"" виявили та мінуснули кацапський ""Борісоглєбск-2"" Локація: Новопетриківка, Донецька область __РБ-301Б «Борисоглєбськ-2» призначений для придушення систем супутникового зв'язку та радіонавігаційних систем КХ та УКХ діапазонів.__ [Джерело](https://t.me/BaluHUB/5803) `47.626159, 36.935988` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.626159/36.935988)","47.626159, 36.935988",47.626159,36.935988,Ukraine,Donetsk Oblast,,,,,,,
2023-10-27,"Kurt & Company наносять вогневе ураження по ворожим позиціям на Бахмутському напрямку Локація: Курдюмівка [Джерело](https://t.me/kurt_compani_group/92) 00:15 - `48.470099,37.952385` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.470099/37.952385) 00:21 - `48.471329,37.951610` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.471329/37.951610) 00:33 - `48.469668,37.950260` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.469668/37.950260)","48.470099,37.952385",48.470099,37.952385,Ukraine,Donetsk Oblast,,,,,,,
2023-10-21,"Донецьк незмінний 9 років Локація: Донецьк #1 - `47.988177,37.904502` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.988177/37.904502) #2 - `48.017664,37.893698` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.017664/37.893698) #3 - `48.002940,37.840495` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.002940/37.840495) приблизне місце прильоту - `48.003636,37.860780` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.003636/37.860780)","47.988177,37.904502",47.988177,37.904502,Ukraine,Donetsk Oblast,,,,,,,
2023-10-16,"Русачок знімав такий омріяний терикон, але вологі мрії русні назавжди залишаться мріями. Локація: на південний схід від Крутої Балки, Донецька обл. `48.135678, 37.831215` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.135678/37.831215)","48.135678, 37.831215",48.135678,37.831215,Ukraine,Donetsk Oblast,,,,,,,
2023-10-06,"HIMARS завітав на навчання підорів. Бомбовий візит! Локація: Бетманове, Ясинуватський район, Донецька область [Джерело](https://t.me/pidrozdilshadowoficial/95) `48.186357,37.908184` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.186357/37.908184)","48.186357,37.908184",48.186357,37.908184,Ukraine,Donetsk Oblast,,,,,,,
2023-09-28,"Аеророзвідка групи ""Адама"" виявила велике скупчення ворога у норах, а арта влучно попрацювала по позиціях касетками і не тільки. Локація: північніше Кліщіївки, Донецька область __Архівне відео. Серпень 2023.__ [Джерело](https://t.me/adamtactic/380) `48.547293, 37.958680` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.547293/37.958680)","48.547293, 37.958680",48.547293,37.95868,Ukraine,Donetsk Oblast,,,,,,,
2023-09-28,"Аеророзвідка НГ знищує склад ПММ та укриття особового складу ворога. Локація: на захід від Донецька, Донецька область. [Джерело](https://t.me/Pivnenko_NGU/182) `48.018765, 37.648417` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.018765/37.648417)","48.018765, 37.648417",48.018765,37.648417,Ukraine,Donetsk Oblast,,,,,,,
2023-09-28,"77 ОАеМБр знищує склад БК на Бахмутському напрямку. Локація: Ягідне, Донецька обл. [Джерело](https://t.me/osirskiy/354) `48.633403, 37.985842` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.633403/37.985842)","48.633403, 37.985842",48.633403,37.985842,Ukraine,Donetsk Oblast,,,,,,,
2023-09-27,"Грифон 501 знищує ворожий спостережний комплекс Локація: Донецьк [Джерело](https://t.me/ssternenko/20952) `48.054056, 37.712091` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.054056/37.712091)","48.054056, 37.712091",48.054056,37.712091,Ukraine,Donetsk Oblast,,,,,,,
2023-09-26,"Донецьк приймає вітання з всесвітнім Днем контрацепції. Сподіваємось, на декілька гандонів стало менше Локація: Донецьк `47.981191,37.796492` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.981191/37.796492)","47.981191,37.796492",47.981191,37.796492,Ukraine,Donetsk Oblast,,,,,,,
2023-09-22,"Підрозділ ""Shadow"" знищує вишку з антенами РЕБ. Локація: Оленівка [Джерело](https://t.me/pidrozdilshadowoficial/77) `47.842880, 37.664121` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.842880/37.664121)","47.842880, 37.664121",47.84288,37.664121,Ukraine,Donetsk Oblast,,,,,,,
2023-09-20,"Українські бійці виявили та знищили російську ЗРК «Оса». Локація: на схід від Старомихайлівки, Донецька обл __передмістя Донецьку__ [Джерело](https://twitter.com/totalna_pizda/status/1704360235555553532?s=46&t=uv-0OSyqL7v12htEokh9AA) `47.992310, 37.649265` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.992310/37.649265)","47.992310, 37.649265",47.99231,37.649265,Ukraine,Donetsk Oblast,,,,,,,
2023-09-15,"Підарська ""Шилка"" вела вогонь по літаку аеророзвідки ""Люфтваффе"". Відповідь прилетіла у вигляді 155мм снаряда. Локація: на захід від Євгенівки, Донецька обл [Джерело](https://t.me/kolesnyknews/220) `47.667773, 37.045588` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.667773/37.045588)","47.667773, 37.045588",47.667773,37.045588,Ukraine,Donetsk Oblast,,,,,,,
2023-09-12,"Артилерія 80-ї ОДШБр влучним пострілом накриває будинок повний окупантів. Бахмутський напрямок. Локація: Кліщіївка [Джерело](https://t.me/combatfootageua/6698) `48.537783, 37.971253` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.537783/37.971253)","48.537783, 37.971253",48.537783,37.971253,Ukraine,Donetsk Oblast,,,,,,,
2023-09-12,"Вчора вранці Збройні Сили України знищили ворожу базу БПЛА разом з особовим складом Локація: Луганське, Донецька область [Джерело](https://t.me/AFUStratCom/19940) `48.4206564,38.2617981` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.4206564/38.2617981)","48.4206564,38.2617981",48.4206564,38.2617981,Ukraine,Donetsk Oblast,,,,,,,
2023-09-12,"Два дрони-камікадзе розстрілюють московитський танчик. Локація: на південний захід від Зайцевого, Донецька обл [Джерело](https://t.me/escadrone/608) `48.513592, 38.048248` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.513592/38.048248)","48.513592, 38.048248",48.513592,38.048248,Ukraine,Donetsk Oblast,,,,,,,
2023-09-09,"Наші артилеристи налякали підарів на САУ 2С19 ""МСТА-С"" та знищили ППД кацапів. Локація: Малий Керменчик, та на південний схід від нього [Джерело](https://t.me/kolesnyknews/213) 00:00 - `47.611513, 37.013740` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.611513/37.013740) 01:21 - `47.631307, 36.999607` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.631307/36.999607)","47.611513, 37.013740",47.611513,37.01374,Ukraine,Donetsk Oblast,,,,,,,
2023-09-06,"Сили спецоперацій накрили склад окупантів, де зберігались керовані ракети 9М127 ""Віхрь"". Локація: поблизу Миронівського, Донецька обл __Саме цими ракетами гвинтокрили Ка-50 та Ка-52 вражають нашу техніку.__ [Джерело](https://t.me/yigal_levin/54766) `48.4530941, 38.2544797` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.4530941/38.2544797)","48.4530941, 38.2544797",48.4530941,38.2544797,Ukraine,Donetsk Oblast,,,,,,,
2023-09-05,"72 бригада накриває евакуаційну групу противника касетками Локація: Микільске, Вугледарський напрям [Джерело](https://t.me/TyskNIP/7111) `47.758261,37.304015` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.758261/37.304015)","47.758261,37.304015",47.758261,37.304015,Ukraine,Donetsk Oblast,,,,,,,
2023-09-03,"""Птахи Мадяра"" працюють не тільки маленькими дронами. БПЛА ""Punisher"" теж має роботу. Локація: Старомлинівка [Джерело](https://t.me/robert_magyar/615) 00:00 - `47.6908325, 36.8139447` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.6908325/36.8139447) 05:58 - `47.679586,36.843200` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.679586/36.843200) 07:25 - `47.6981429, 36.8161722` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.6981429/36.8161722) 10:38 - `47.6976071, 36.8143162` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.6976071/36.8143162)","47.6908325, 36.8139447",47.6908325,36.8139447,Ukraine,Donetsk Oblast,,,,,,,
2023-09-03,"Підрозділ Shadow за допомогою дрону-камікадзе знищив ворожий мікроавтобус. Локація: Старомлинівка [Джерело](https://t.me/pidrozdilshadowoficial/49) `47.695262, 36.835742` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.695262/36.835742)","47.695262, 36.835742",47.695262,36.835742,Ukraine,Donetsk Oblast,,,,,,,
2023-09-02,"Відпрацювання касетними боєприпасами по позиціях підарів. Локація: на → від Кліщіївки, та на ↓ від Опитного, Донецька обл [Джерело](https://t.me/combatfootageua/6211) `48.529102, 38.009216` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.529102/38.009216)","48.529102, 38.009216",48.529102,38.009216,Ukraine,Donetsk Oblast,,,,,,,
2023-09-01,"ЗСУ завдали удару по складах матеріально-технічного забезпечення та боєприпасів окупантів. Локація: Доломітне, Донецька обл. [Джерело](https://t.me/ukrbavovna/10290) `48.432740, 38.139525` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.432740/38.139525)","48.432740, 38.139525",48.43274,38.139525,Ukraine,Donetsk Oblast,,,,,,,
2023-09-01,"Артилерія тактичної групи ""Адам"" знищує ворожі позиції аеророзвідки. Локація: Курдюмівка [Джерело](https://t.me/adamtactic/336) `48.465611, 37.957108` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.465611/37.957108)","48.465611, 37.957108",48.465611,37.957108,Ukraine,Donetsk Oblast,,,,,,,
2023-08-28,"Артилеристи двома влучними пострілами з гармати Д-30 влучили у 2 установки Град-П. Локація: на північ від Веселого, Донецької обл __Авдіївський напрямок__ [Джерело](https://t.me/BUAR110ombr/108) `48.219212, 37.761651` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.219212/37.761651)","48.219212, 37.761651",48.219212,37.761651,Ukraine,Donetsk Oblast,,,,,,,
2023-08-27,"Знищення складу окупантів на рахунку морпіхів 37 бригади. Локація: на схід від Старомлинівки [Джерело](https://t.me/pj_notes/322) `47.706689, 36.864395` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.706689/36.864395)","47.706689, 36.864395",47.706689,36.864395,Ukraine,Donetsk Oblast,,,,,,,
2023-08-25,"Підрозділ Shadow знайшов ціль, Птахи Мадяра нанесли ураження. Локація: на південь від Петрівки, Донецька обл. [Джерело](https://t.me/pidrozdilshadowoficial/39) `47.646917, 37.154880` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.646917/37.154880)","47.646917, 37.154880",47.646917,37.15488,Ukraine,Donetsk Oblast,,,,,,,
2023-08-25,"Спільна робота підрозділу Shadow та Птахів Мадяра по знищенню ворожого автотранспорту. Локація: Петрівка, Донецька обл. [Джерело](https://t.me/pidrozdilshadowoficial/38) `47.660376, 37.155667` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.660376/37.155667)","47.660376, 37.155667",47.660376,37.155667,Ukraine,Donetsk Oblast,,,,,,,
2023-08-17,"Артилерія 22-ї механіхованої бригади ЗСУ за роботою. Локація: Одрадівка [Джерело](https://t.me/yigal_levin/53359) `48.511284, 38.019020` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.511284/38.019020)","48.511284, 38.019020",48.511284,38.01902,Ukraine,Donetsk Oblast,,,,,,,
2023-08-16,"Русні, як відомо, п..да. Навіть під мостами. Локація: Окружна дорога Донецька біля Авдіївки [Джерело](https://t.me/WRAZA_UA/17) `48.103407,37.792240` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.103407/37.792240)","48.103407,37.792240",48.103407,37.79224,Ukraine,Donetsk Oblast,,,,,,,
2023-08-15,"Класична артилерійська трійця у виконанні воїнів 63-ї окремої механізованої бригади Сухопутних військ ЗСУ. Локація: на схід від Торського [Джерело ](https://t.me/east_front/8374)`49.031152, 38.008867 `🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.031152/38.008867)","49.031152, 38.008867",49.031152,38.008867,Ukraine,Donetsk Oblast,,,,,,,
2023-08-14,"Десантники 79-ї бригади відкрили двері порталу до аду для покинутої руснявої установки розмінування УР-77. __Архівне відео__. Локація: на південь від Мар'їнки [Джерело ](https://t.me/yigal_levin/53093)`47.894625, 37.526910 `🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.894625/37.526910)","47.894625, 37.526910",47.894625,37.52691,Ukraine,Donetsk Oblast,,,,,,,
2023-08-14,"Щось горить на Азовському морі. Кажуть, що винні англійці або французи Локація: Юр'ївка, Донецька область місце зйомки першого фото - `46.929608,37.185564` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.929608/37.185564) місце зйомки другого фото - `46.934123,37.194890` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.934123/37.194890)","46.929608,37.185564",46.929608,37.185564,Ukraine,Donetsk Oblast,,,,,,,
2023-08-06,"Ураження польового складу російського БК у виконанні 56 бригади Локація: західніше Дубово-Василівки, Бахмутський напрямок __Згідно з відео на мапі уточнено підорський виступ в районі Дубово-Василівки.__ [Джерело](https://t.me/xoxolandreii/117) `48.647745,37.892107` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.647745/37.892107)","48.647745,37.892107",48.647745,37.892107,Ukraine,Donetsk Oblast,,,,,,,
2023-08-03,"80 бригада мінусує ворожий ЗРК ""Бук"" за допомогою М142 HIMARS та, імовірно, БПЛА “Лелека-100” Локація: н.п.Роти, Бахмутський напрям [Джерело](https://www.facebook.com/80brigade) `48.5215882, 38.2423279` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.5215882/38.2423279)","48.5215882, 38.2423279",48.5215882,38.2423279,Ukraine,Donetsk Oblast,,,,,,,
2023-07-05,"Дуже круті кадри знищення ворожого складу бк. Потужна робота аеророзвідки та артилерії! Локація: Макіївка, Донецька область [Джерело](https://t.me/donetchan/13399) `48.066690,37.901326` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.066690/37.901326)","48.066690,37.901326",48.06669,37.901326,Ukraine,Donetsk Oblast,,,,,,,
2023-07-03,"31 бригада оприлюднила архівні кадри роботи по підарам в н.п.Рівнопіль Локація: Рівнопіль,Великоновосілківська селищна громада __Координати вказують на місце події і відповідають нумерації зображень.На 0:09 можна побачити __[__збиту підорську вертушку__](https://twitter.com/Blue_Sauron/status/1537463739678658562)__.__ [Джерело](https://www.facebook.com/watch?v=1011853376834296) 1 - `47.784962, 36.708180` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.784962%2C36.708180&z=15) 2 - `47.789411, 36.717052` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.789411%2C36.717052&z=15) 3 - `47.796901, 36.703728` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.796901%2C36.703728&z=15)","47.784962, 36.708180",47.784962,36.70818,Ukraine,Donetsk Oblast,,,,,,,
2023-06-27,"Знищення ворожого ЗРК «Бук». Локація: Донецька область, північніше села Новгород Запорізької області. [Джерело](https://t.me/BaluHUB/2845) `47.574711,36.913370` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.574711%2C36.913370&z=15)","47.574711,36.913370",47.574711,36.91337,Ukraine,Donetsk Oblast,,,,,,,
2023-06-26,"Кадри підриву БК окупантів. Локація: Старомайорське, Донецька область. [Джерело](https://t.me/aeronavtyua/424) `47.765178, 36.803373` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.765178%2C36.803373&z=15)","47.765178, 36.803373",47.765178,36.803373,Ukraine,Donetsk Oblast,,,,,,,
2023-06-23,"Ураження ангару котрий ворог використовував як склад і місце базування. Локація: Старомайорське, Донецька область. [Джерело](https://t.me/aeronavtyua/366) `47.757655, 36.787502` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.757655%2C36.787502&z=15)","47.757655, 36.787502",47.757655,36.787502,Ukraine,Donetsk Oblast,,,,,,,
2023-06-20,"Корегування артилерії по позиціях підарів в Старомайорському. Локація: Старомайорське, Донецька область. [Джерело](https://t.me/aeronavtyua/331) `47.753041, 36.804000` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.753041%2C36.804000&z=15)","47.753041, 36.804000",47.753041,36.804,Ukraine,Donetsk Oblast,,,,,,,
2023-06-19,"Арта навалює по позиціях окупантів неподалік від Старомайорського. Локація: північніше Старомайорського, Донецька область. [Джерело](https://t.me/aeronavtyua/328) `47.763400, 36.789544` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.763400%2C36.789544&z=15)","47.763400, 36.789544",47.7634,36.789544,Ukraine,Donetsk Oblast,,,,,,,
2023-06-16,"""Птахи Мадяра"" продовжують нищити підорську техніку на Старомлинівському напрямку Локація: Урожайне [Джерело](https://t.me/robert_magyar/545) `47.753727,36.814714` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.753727%2C36.814714&z=15)","47.753727,36.814714",47.753727,36.814714,Ukraine,Donetsk Oblast,,,,,,,
2023-06-11,"Командувач оперативно-стратегічного угруповання військ «Таврія» Олександр Тарнавський оприлюднив відео ураження ворожої бази зі складом БК Локація: Ольгинка, Волноваський район __Кібер'їдці дуже сподобалось!__ [Джерело](https://t.me/otarnavskiy/114) `47.689645,37.509172` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.689645%2C37.509172&z=15)","47.689645,37.509172",47.689645,37.509172,Ukraine,Donetsk Oblast,,,,,,,
2023-05-30,"Петриченко опублікував ураження ворожого складу БК та САУ 2С1 ""Гвоздика"" в Донецьку. Локація: Кіровський район, Донецьк, Донецька область. [Джерело](https://t.me/brat_pp/46) `47.988578, 37.623852` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=47.988578%2C37.623852&z=15)","47.988578, 37.623852",47.988578,37.623852,Ukraine,Donetsk Oblast,,,,,,,
2023-05-21,"Бахмут. Місцевий житель, що не захотів виїзджати. `48.5872354, 37.9658267 `🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.5872354%2C37.9658267&z=15)","48.5872354, 37.9658267",48.5872354,37.9658267,Ukraine,Donetsk Oblast,,,,,,,
2023-05-20,"пригожин заявляє про захоплення Бахмута Локація: вокзал в центрі Бахмута `48.591456, 37.987621` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.591456%2C37.987621&z=15)","48.591456, 37.987621",48.591456,37.987621,Ukraine,Donetsk Oblast,,,,,,,
